group_id,context,representative_tag,member_count,total_occurrences,members,member_occurrences
32040,uniqueness,programming puzzle,1,1,programming puzzle,programming puzzle:1
32041,uniqueness,programming simulation,1,1,programming simulation,programming simulation:1
32042,uniqueness,progress visualization,1,1,progress visualization,progress visualization:1
32043,uniqueness,progression system,1,1,progression system,progression system:1
32044,uniqueness,progressive challenges,1,1,progressive challenges,progressive challenges:1
32045,uniqueness,progressive scoring,1,1,progressive scoring,progressive scoring:1
32046,uniqueness,progressive storytelling,1,1,progressive storytelling,progressive storytelling:1
32047,uniqueness,progressive themes,1,1,progressive themes,progressive themes:1
32048,uniqueness,project aces,1,1,project aces,project aces:1
32049,uniqueness,projectile design,1,1,projectile design,projectile design:1
32050,uniqueness,projectile gimmick,1,1,projectile gimmick,projectile gimmick:1
32051,uniqueness,promised features,1,1,promised features,promised features:1
32052,uniqueness,promising,1,1,promising,promising:1
32053,uniqueness,promotional events,1,1,promotional events,promotional events:1
32054,uniqueness,promotional influence,1,1,promotional influence,promotional influence:1
32055,uniqueness,pronoun errors,1,1,pronoun errors,pronoun errors:1
32056,uniqueness,pronunciation focus,1,1,pronunciation focus,pronunciation focus:1
32057,uniqueness,prop hunting,1,1,prop hunting,prop hunting:1
32058,uniqueness,property management mechanics,1,1,property management mechanics,property management mechanics:1
32059,uniqueness,proprietary engine,1,1,proprietary engine,proprietary engine:1
32060,uniqueness,prose quality,1,1,prose quality,prose quality:1
32061,uniqueness,proto bg3,1,1,proto bg3,proto bg3:1
32062,uniqueness,prototype,1,1,prototype,prototype:1
32063,uniqueness,prototyping tools,1,1,prototyping tools,prototyping tools:1
32064,uniqueness,province focus,1,1,province focus,province focus:1
32065,uniqueness,provocative,1,1,provocative,provocative:1
32066,uniqueness,provocative premise,1,1,provocative premise,provocative premise:1
32067,uniqueness,provocative puzzles,1,1,provocative puzzles,provocative puzzles:1
32068,uniqueness,provocative themes,1,1,provocative themes,provocative themes:1
32069,uniqueness,ps1 graphics,1,1,ps1 graphics,ps1 graphics:1
32070,uniqueness,ps2 charm,1,1,ps2 charm,ps2 charm:1
32071,uniqueness,ps2 classic,1,1,ps2 classic,ps2 classic:1
32072,uniqueness,ps2 era,1,1,ps2 era,ps2 era:1
32073,uniqueness,ps2 feel,1,1,ps2 feel,ps2 feel:1
32074,uniqueness,pseudo 3D,1,1,pseudo 3D,pseudo 3D:1
32075,uniqueness,psp limitations,1,1,psp limitations,psp limitations:1
32076,uniqueness,psvita exclusivity,1,1,psvita exclusivity,psvita exclusivity:1
32077,uniqueness,psvita port,1,1,psvita port,psvita port:1
32078,uniqueness,psychedelic art,1,1,psychedelic art,psychedelic art:1
32079,uniqueness,psychedelic visuals,1,1,psychedelic visuals,psychedelic visuals:1
32080,uniqueness,psychic abilities,1,1,psychic abilities,psychic abilities:1
32081,uniqueness,psychic puzzles,1,1,psychic puzzles,psychic puzzles:1
32082,uniqueness,psychic theme,1,1,psychic theme,psychic theme:1
32083,uniqueness,psychobiography,1,1,psychobiography,psychobiography:1
32084,uniqueness,psychological analysis,1,1,psychological analysis,psychological analysis:1
32085,uniqueness,psychological backstory,1,1,psychological backstory,psychological backstory:1
32086,uniqueness,psychological commentary,1,1,psychological commentary,psychological commentary:1
32087,uniqueness,psychological effects,1,1,psychological effects,psychological effects:1
32088,uniqueness,psychological elements,1,1,psychological elements,psychological elements:1
32089,uniqueness,psychological interrogation,1,1,psychological interrogation,psychological interrogation:1
32090,uniqueness,psychological perspective,1,1,psychological perspective,psychological perspective:1
32091,uniqueness,psychological structures,1,1,psychological structures,psychological structures:1
32092,uniqueness,psychological twist,1,1,psychological twist,psychological twist:1
32093,uniqueness,psychological twists,1,1,psychological twists,psychological twists:1
32094,uniqueness,psychological warfare,1,1,psychological warfare,psychological warfare:1
32095,uniqueness,psychologist developed,1,1,psychologist developed,psychologist developed:1
32096,uniqueness,psychology focus,1,1,psychology focus,psychology focus:1
32097,uniqueness,psychopass influence,1,1,psychopass influence,psychopass influence:1
32098,uniqueness,psychopathic protagonist,1,1,psychopathic protagonist,psychopathic protagonist:1
32099,uniqueness,pt clone,1,1,pt clone,pt clone:1
32100,uniqueness,pub experience,1,1,pub experience,pub experience:1
32101,uniqueness,pubg simulation,1,1,pubg simulation,pubg simulation:1
32102,uniqueness,public transport focus,1,1,public transport focus,public transport focus:1
32103,uniqueness,publisher meddling,1,1,publisher meddling,publisher meddling:1
32104,uniqueness,publisher support,1,1,publisher support,publisher support:1
32105,uniqueness,pudding hero,1,1,pudding hero,pudding hero:1
32106,uniqueness,pug protagonist,1,1,pug protagonist,pug protagonist:1
32107,uniqueness,pulp aesthetic,1,1,pulp aesthetic,pulp aesthetic:1
32108,uniqueness,pulp aesthetics,1,1,pulp aesthetics,pulp aesthetics:1
32109,uniqueness,pun filled,1,1,pun filled,pun filled:1
32110,uniqueness,punch mechanics,1,1,punch mechanics,punch mechanics:1
32111,uniqueness,punching targets,1,1,punching targets,punching targets:1
32112,uniqueness,punishing AI,1,1,punishing AI,punishing AI:1
32113,uniqueness,punishing design,1,1,punishing design,punishing design:1
32114,uniqueness,punishing gameplay,1,1,punishing gameplay,punishing gameplay:1
32115,uniqueness,punitive mechanics,1,1,punitive mechanics,punitive mechanics:1
32116,uniqueness,puppet kings,1,1,puppet kings,puppet kings:1
32117,uniqueness,puppet theatre,1,1,puppet theatre,puppet theatre:1
32118,uniqueness,purchase risk,1,1,purchase risk,purchase risk:1
32119,uniqueness,pure,1,1,pure,pure:1
32120,uniqueness,pure action,1,1,pure action,pure action:1
32121,uniqueness,pure design,1,1,pure design,pure design:1
32122,uniqueness,pure reflex,1,1,pure reflex,pure reflex:1
32123,uniqueness,pure trivia,1,1,pure trivia,pure trivia:1
32124,uniqueness,pure yomi,1,1,pure yomi,pure yomi:1
32125,uniqueness,purely textual,1,1,purely textual,purely textual:1
32126,uniqueness,purity,1,1,purity,purity:1
32127,uniqueness,push your luck,1,1,push your luck,push your luck:1
32128,uniqueness,pushing mechanics,1,1,pushing mechanics,pushing mechanics:1
32129,uniqueness,puzzle art,1,1,puzzle art,puzzle art:1
32130,uniqueness,puzzle battles,1,1,puzzle battles,puzzle battles:1
32131,uniqueness,puzzle bosses,1,1,puzzle bosses,puzzle bosses:1
32132,uniqueness,puzzle campaign,1,1,puzzle campaign,puzzle campaign:1
32133,uniqueness,puzzle challenge,1,1,puzzle challenge,puzzle challenge:1
32134,uniqueness,puzzle competition,1,1,puzzle competition,puzzle competition:1
32135,uniqueness,puzzle complexity,1,1,puzzle complexity,puzzle complexity:1
32136,uniqueness,puzzle density,1,1,puzzle density,puzzle density:1
32137,uniqueness,puzzle diversity,1,1,puzzle diversity,puzzle diversity:1
32138,uniqueness,puzzle driven,1,1,puzzle driven,puzzle driven:1
32139,uniqueness,puzzle dungeon,1,1,puzzle dungeon,puzzle dungeon:1
32140,uniqueness,puzzle exploration,1,1,puzzle exploration,puzzle exploration:1
32141,uniqueness,puzzle fighter,1,1,puzzle fighter,puzzle fighter:1
32142,uniqueness,puzzle focused,1,1,puzzle focused,puzzle focused:1
32143,uniqueness,puzzle guide,1,1,puzzle guide,puzzle guide:1
32144,uniqueness,puzzle integrated,1,1,puzzle integrated,puzzle integrated:1
32145,uniqueness,puzzle intensity,1,1,puzzle intensity,puzzle intensity:1
32146,uniqueness,puzzle like gameplay,1,1,puzzle like gameplay,puzzle like gameplay:1
32147,uniqueness,puzzle like strategy,1,1,puzzle like strategy,puzzle like strategy:1
32148,uniqueness,puzzle masterpiece,1,1,puzzle masterpiece,puzzle masterpiece:1
32149,uniqueness,puzzle minigame,1,1,puzzle minigame,puzzle minigame:1
32150,uniqueness,puzzle mix,1,1,puzzle mix,puzzle mix:1
32151,uniqueness,puzzle platforming,1,1,puzzle platforming,puzzle platforming:1
32152,uniqueness,puzzle quantity,1,1,puzzle quantity,puzzle quantity:1
32153,uniqueness,puzzle replay,1,1,puzzle replay,puzzle replay:1
32154,uniqueness,puzzle reuse,1,1,puzzle reuse,puzzle reuse:1
32155,uniqueness,puzzle scaling,1,1,puzzle scaling,puzzle scaling:1
32156,uniqueness,puzzle shooter,1,1,puzzle shooter,puzzle shooter:1
32157,uniqueness,puzzle sorting,1,1,puzzle sorting,puzzle sorting:1
32158,uniqueness,puzzle strategy blend,1,1,puzzle strategy blend,puzzle strategy blend:1
32159,uniqueness,puzzleblend,1,1,puzzleblend,puzzleblend:1
32160,uniqueness,puzzly fun,1,1,puzzly fun,puzzly fun:1
32161,uniqueness,pyrrhic victories,1,1,pyrrhic victories,pyrrhic victories:1
32162,uniqueness,python binding,1,1,python binding,python binding:1
32163,uniqueness,pythonesque,1,1,pythonesque,pythonesque:1
32164,uniqueness,qa,1,1,qa,qa:1
32165,uniqueness,qa issues,1,1,qa issues,qa issues:1
32166,uniqueness,qix clone,1,1,qix clone,qix clone:1
32167,uniqueness,qix inspired,1,1,qix inspired,qix inspired:1
32168,uniqueness,qix style,1,1,qix style,qix style:1
32169,uniqueness,qixclone,1,1,qixclone,qixclone:1
32170,uniqueness,qol features,1,1,qol features,qol features:1
32171,uniqueness,quad bike focus,1,1,quad bike focus,quad bike focus:1
32172,uniqueness,quad wielding,1,1,quad wielding,quad wielding:1
32173,uniqueness,quality of life features,1,1,quality of life features,quality of life features:1
32174,uniqueness,quality of life mods,1,1,quality of life mods,quality of life mods:1
32175,uniqueness,quality soundtrack,1,1,quality soundtrack,quality soundtrack:1
32176,uniqueness,queen route,1,1,queen route,queen route:1
32177,uniqueness,queer narrative,1,1,queer narrative,queer narrative:1
32178,uniqueness,quest failure,1,1,quest failure,quest failure:1
32179,uniqueness,quest variety,1,1,quest variety,quest variety:1
32180,uniqueness,question based,1,1,question based,question based:1
32181,uniqueness,quick development,1,1,quick development,quick development:1
32182,uniqueness,quick fix,1,1,quick fix,quick fix:1
32183,uniqueness,quick matches,1,1,quick matches,quick matches:1
32184,uniqueness,quick pace,1,1,quick pace,quick pace:1
32185,uniqueness,quick playthrough,1,1,quick playthrough,quick playthrough:1
32186,uniqueness,quick responses,1,1,quick responses,quick responses:1
32187,uniqueness,quick swap,1,1,quick swap,quick swap:1
32188,uniqueness,quick to master,1,1,quick to master,quick to master:1
32189,uniqueness,quick transitions,1,1,quick transitions,quick transitions:1
32190,uniqueness,quick unlocks,1,1,quick unlocks,quick unlocks:1
32191,uniqueness,quidditch experience,1,1,quidditch experience,quidditch experience:1
32192,uniqueness,quiet,1,1,quiet,quiet:1
32193,uniqueness,quiet satisfaction,1,1,quiet satisfaction,quiet satisfaction:1
32194,uniqueness,quiet storytelling,1,1,quiet storytelling,quiet storytelling:1
32195,uniqueness,quirky NPC,1,1,quirky NPC,quirky NPC:1
32196,uniqueness,quirky abilities,1,1,quirky abilities,quirky abilities:1
32197,uniqueness,quirky atmosphere,1,1,quirky atmosphere,quirky atmosphere:1
32198,uniqueness,quirky attachments,1,1,quirky attachments,quirky attachments:1
32199,uniqueness,quirky charm,1,1,quirky charm,quirky charm:1
32200,uniqueness,quirky choices,1,1,quirky choices,quirky choices:1
32201,uniqueness,quirky comments,1,1,quirky comments,quirky comments:1
32202,uniqueness,quirky dialog,1,1,quirky dialog,quirky dialog:1
32203,uniqueness,quirky dialogues,1,1,quirky dialogues,quirky dialogues:1
32204,uniqueness,quirky features,1,1,quirky features,quirky features:1
32205,uniqueness,quirky gametypes,1,1,quirky gametypes,quirky gametypes:1
32206,uniqueness,quirky handling,1,1,quirky handling,quirky handling:1
32207,uniqueness,quirky host,1,1,quirky host,quirky host:1
32208,uniqueness,quirky ideas,1,1,quirky ideas,quirky ideas:1
32209,uniqueness,quirky inhabitants,1,1,quirky inhabitants,quirky inhabitants:1
32210,uniqueness,quirky issues,1,1,quirky issues,quirky issues:1
32211,uniqueness,quirky logic,1,1,quirky logic,quirky logic:1
32212,uniqueness,quirky monsters,1,1,quirky monsters,quirky monsters:1
32213,uniqueness,quirky narration,1,1,quirky narration,quirky narration:1
32214,uniqueness,quirky patients,1,1,quirky patients,quirky patients:1
32215,uniqueness,quirky personalities,1,1,quirky personalities,quirky personalities:1
32216,uniqueness,quirky personality,1,1,quirky personality,quirky personality:1
32217,uniqueness,quirky pets,1,1,quirky pets,quirky pets:1
32218,uniqueness,quirky questions,1,1,quirky questions,quirky questions:1
32219,uniqueness,quirky rituals,1,1,quirky rituals,quirky rituals:1
32220,uniqueness,quirky story,1,1,quirky story,quirky story:1
32221,uniqueness,quirky texts,1,1,quirky texts,quirky texts:1
32222,uniqueness,quirky tone,1,1,quirky tone,quirky tone:1
32223,uniqueness,quirky tools,1,1,quirky tools,quirky tools:1
32224,uniqueness,quirky vehicles,1,1,quirky vehicles,quirky vehicles:1
32225,uniqueness,quirky world,1,1,quirky world,quirky world:1
32226,uniqueness,quiz format,1,1,quiz format,quiz format:1
32227,uniqueness,quiz machine,1,1,quiz machine,quiz machine:1
32228,uniqueness,quiz show,1,1,quiz show,quiz show:1
32229,uniqueness,race variation,1,1,race variation,race variation:1
32230,uniqueness,radar focus,1,1,radar focus,radar focus:1
32231,uniqueness,radio choice,1,1,radio choice,radio choice:1
32232,uniqueness,radio clues,1,1,radio clues,radio clues:1
32233,uniqueness,radio diversity,1,1,radio diversity,radio diversity:1
32234,uniqueness,radio hypnosis,1,1,radio hypnosis,radio hypnosis:1
32235,uniqueness,radio stations,1,1,radio stations,radio stations:1
32236,uniqueness,radiowave mechanic,1,1,radiowave mechanic,radiowave mechanic:1
32237,uniqueness,raffle,1,1,raffle,raffle:1
32238,uniqueness,raft survival,1,1,raft survival,raft survival:1
32239,uniqueness,rage art,1,1,rage art,rage art:1
32240,uniqueness,rage factor,1,1,rage factor,rage factor:1
32241,uniqueness,rage game,1,1,rage game,rage game:1
32242,uniqueness,rage quit,1,1,rage quit,rage quit:1
32243,uniqueness,ragebait,1,1,ragebait,ragebait:1
32244,uniqueness,ragnarok theme,1,1,ragnarok theme,ragnarok theme:1
32245,uniqueness,rail shooter,1,1,rail shooter,rail shooter:1
32246,uniqueness,railgun mechanics,1,1,railgun mechanics,railgun mechanics:1
32247,uniqueness,railroaded story,1,1,railroaded story,railroaded story:1
32248,uniqueness,railshooter,1,1,railshooter,railshooter:1
32249,uniqueness,railway culture,1,1,railway culture,railway culture:1
32250,uniqueness,rain room,1,1,rain room,rain room:1
32251,uniqueness,raising sim,1,1,raising sim,raising sim:1
32252,uniqueness,random achievement,1,1,random achievement,random achievement:1
32253,uniqueness,random assets,1,1,random assets,random assets:1
32254,uniqueness,random behavior,1,1,random behavior,random behavior:1
32255,uniqueness,random board generation,1,1,random board generation,random board generation:1
32256,uniqueness,random card system,1,1,random card system,random card system:1
32257,uniqueness,random character,1,1,random character,random character:1
32258,uniqueness,random chests,1,1,random chests,random chests:1
32259,uniqueness,random conditions,1,1,random conditions,random conditions:1
32260,uniqueness,random contents,1,1,random contents,random contents:1
32261,uniqueness,random deaths,1,1,random deaths,random deaths:1
32262,uniqueness,random dialogue,1,1,random dialogue,random dialogue:1
32263,uniqueness,random drop rates,1,1,random drop rates,random drop rates:1
32264,uniqueness,random effects,1,1,random effects,random effects:1
32265,uniqueness,random enemies,1,1,random enemies,random enemies:1
32266,uniqueness,random env,1,1,random env,random env:1
32267,uniqueness,random failures,1,1,random failures,random failures:1
32268,uniqueness,random gen,1,1,random gen,random gen:1
32269,uniqueness,random items,1,1,random items,random items:1
32270,uniqueness,random joiners,1,1,random joiners,random joiners:1
32271,uniqueness,random map,1,1,random map,random map:1
32272,uniqueness,random mechanics,1,1,random mechanics,random mechanics:1
32273,uniqueness,random outcomes,1,1,random outcomes,random outcomes:1
32274,uniqueness,random planets,1,1,random planets,random planets:1
32275,uniqueness,random recovery,1,1,random recovery,random recovery:1
32276,uniqueness,random selection,1,1,random selection,random selection:1
32277,uniqueness,random shopkeeper,1,1,random shopkeeper,random shopkeeper:1
32278,uniqueness,random skills,1,1,random skills,random skills:1
32279,uniqueness,random spawns,1,1,random spawns,random spawns:1
32280,uniqueness,random treasures,1,1,random treasures,random treasures:1
32281,uniqueness,random waves,1,1,random waves,random waves:1
32282,uniqueness,randomized experience,1,1,randomized experience,randomized experience:1
32283,uniqueness,randomized experiences,1,1,randomized experiences,randomized experiences:1
32284,uniqueness,randomized gameplay,1,1,randomized gameplay,randomized gameplay:1
32285,uniqueness,randomized missions,1,1,randomized missions,randomized missions:1
32286,uniqueness,randomized mobs,1,1,randomized mobs,randomized mobs:1
32287,uniqueness,randomized plants,1,1,randomized plants,randomized plants:1
32288,uniqueness,randomized platforms,1,1,randomized platforms,randomized platforms:1
32289,uniqueness,randomized puzzles,1,1,randomized puzzles,randomized puzzles:1
32290,uniqueness,randomized quests,1,1,randomized quests,randomized quests:1
32291,uniqueness,randomized scoring,1,1,randomized scoring,randomized scoring:1
32292,uniqueness,randomized tech,1,1,randomized tech,randomized tech:1
32293,uniqueness,randomized traitors,1,1,randomized traitors,randomized traitors:1
32294,uniqueness,randomized worlds,1,1,randomized worlds,randomized worlds:1
32295,uniqueness,randomly generated,1,1,randomly generated,randomly generated:1
32296,uniqueness,range based targeting,1,1,range based targeting,range based targeting:1
32297,uniqueness,ranger focus,1,1,ranger focus,ranger focus:1
32298,uniqueness,ranked defensive towers,1,1,ranked defensive towers,ranked defensive towers:1
32299,uniqueness,ranking absence,1,1,ranking absence,ranking absence:1
32300,uniqueness,rap credits,1,1,rap credits,rap credits:1
32301,uniqueness,rare game style,1,1,rare game style,rare game style:1
32302,uniqueness,rare gem,1,1,rare gem,rare gem:1
32303,uniqueness,rare subject,1,1,rare subject,rare subject:1
32304,uniqueness,raspberry pi compatibility,1,1,raspberry pi compatibility,raspberry pi compatibility:1
32305,uniqueness,rat theme,1,1,rat theme,rat theme:1
32306,uniqueness,raw graphics,1,1,raw graphics,raw graphics:1
32307,uniqueness,rawness,1,1,rawness,rawness:1
32308,uniqueness,rc cars,1,1,rc cars,rc cars:1
32309,uniqueness,rc planes,1,1,rc planes,rc planes:1
32310,uniqueness,re release,1,1,re release,re release:1
32311,uniqueness,reaction based,1,1,reaction based,reaction based:1
32312,uniqueness,reaction time,1,1,reaction time,reaction time:1
32313,uniqueness,reactive combat,1,1,reactive combat,reactive combat:1
32314,uniqueness,reactive dev,1,1,reactive dev,reactive dev:1
32315,uniqueness,reactive devs,1,1,reactive devs,reactive devs:1
32316,uniqueness,reactive environments,1,1,reactive environments,reactive environments:1
32317,uniqueness,reactive gameplay,1,1,reactive gameplay,reactive gameplay:1
32318,uniqueness,reactive music,1,1,reactive music,reactive music:1
32319,uniqueness,readability,1,1,readability,readability:1
32320,uniqueness,real actors,1,1,real actors,real actors:1
32321,uniqueness,real bg,1,1,real bg,real bg:1
32322,uniqueness,real card game,1,1,real card game,real card game:1
32323,uniqueness,real clues,1,1,real clues,real clues:1
32324,uniqueness,real history,1,1,real history,real history:1
32325,uniqueness,real impact,1,1,real impact,real impact:1
32326,uniqueness,real life character,1,1,real life character,real life character:1
32327,uniqueness,real life consequences,1,1,real life consequences,real life consequences:1
32328,uniqueness,real life dialogues,1,1,real life dialogues,real life dialogues:1
32329,uniqueness,real life notes,1,1,real life notes,real life notes:1
32330,uniqueness,real life parallels,1,1,real life parallels,real life parallels:1
32331,uniqueness,real life scenes,1,1,real life scenes,real life scenes:1
32332,uniqueness,real life swing,1,1,real life swing,real life swing:1
32333,uniqueness,real money dependency,1,1,real money dependency,real money dependency:1
32334,uniqueness,real names,1,1,real names,real names:1
32335,uniqueness,real pros,1,1,real pros,real pros:1
32336,uniqueness,real riders,1,1,real riders,real riders:1
32337,uniqueness,real teams,1,1,real teams,real teams:1
32338,uniqueness,real tone cable,1,1,real tone cable,real tone cable:1
32339,uniqueness,real videos,1,1,real videos,real videos:1
32340,uniqueness,real workout,1,1,real workout,real workout:1
32341,uniqueness,real world hacks,1,1,real world hacks,real world hacks:1
32342,uniqueness,real world integration,1,1,real world integration,real world integration:1
32343,uniqueness,real world issues,1,1,real world issues,real world issues:1
32344,uniqueness,real world puzzles,1,1,real world puzzles,real world puzzles:1
32345,uniqueness,real world research,1,1,real world research,real world research:1
32346,uniqueness,real-time action,1,1,real-time action,real-time action:1
32347,uniqueness,real-time adjustment,1,1,real-time adjustment,real-time adjustment:1
32348,uniqueness,real-time creation,1,1,real-time creation,real-time creation:1
32349,uniqueness,real-time data,1,1,real-time data,real-time data:1
32350,uniqueness,real-time decision,1,1,real-time decision,real-time decision:1
32351,uniqueness,real-time duels,1,1,real-time duels,real-time duels:1
32352,uniqueness,real-time editing,1,1,real-time editing,real-time editing:1
32353,uniqueness,real-time element,1,1,real-time element,real-time element:1
32354,uniqueness,real-time integration,1,1,real-time integration,real-time integration:1
32355,uniqueness,real-time interaction,1,1,real-time interaction,real-time interaction:1
32356,uniqueness,real-time manipulation,1,1,real-time manipulation,real-time manipulation:1
32357,uniqueness,real-time sculpt,1,1,real-time sculpt,real-time sculpt:1
32358,uniqueness,real-time updates,1,1,real-time updates,real-time updates:1
32359,uniqueness,real-time with pause,1,1,real-time with pause,real-time with pause:1
32360,uniqueness,real-time zones,1,1,real-time zones,real-time zones:1
32361,uniqueness,realism issues,1,1,realism issues,realism issues:1
32362,uniqueness,realistic animals,1,1,realistic animals,realistic animals:1
32363,uniqueness,realistic archery,1,1,realistic archery,realistic archery:1
32364,uniqueness,realistic art,1,1,realistic art,realistic art:1
32365,uniqueness,realistic bugs,1,1,realistic bugs,realistic bugs:1
32366,uniqueness,realistic care,1,1,realistic care,realistic care:1
32367,uniqueness,realistic conditions,1,1,realistic conditions,realistic conditions:1
32368,uniqueness,realistic damage,1,1,realistic damage,realistic damage:1
32369,uniqueness,realistic deduction,1,1,realistic deduction,realistic deduction:1
32370,uniqueness,realistic designs,1,1,realistic designs,realistic designs:1
32371,uniqueness,realistic details,1,1,realistic details,realistic details:1
32372,uniqueness,realistic drama,1,1,realistic drama,realistic drama:1
32373,uniqueness,realistic economy,1,1,realistic economy,realistic economy:1
32374,uniqueness,realistic environments,1,1,realistic environments,realistic environments:1
32375,uniqueness,realistic farming,1,1,realistic farming,realistic farming:1
32376,uniqueness,realistic feel,1,1,realistic feel,realistic feel:1
32377,uniqueness,realistic future,1,1,realistic future,realistic future:1
32378,uniqueness,realistic gear,1,1,realistic gear,realistic gear:1
32379,uniqueness,realistic hero,1,1,realistic hero,realistic hero:1
32380,uniqueness,realistic landscapes,1,1,realistic landscapes,realistic landscapes:1
32381,uniqueness,realistic logging,1,1,realistic logging,realistic logging:1
32382,uniqueness,realistic management,1,1,realistic management,realistic management:1
32383,uniqueness,realistic metabolism,1,1,realistic metabolism,realistic metabolism:1
32384,uniqueness,realistic military,1,1,realistic military,realistic military:1
32385,uniqueness,realistic mode,1,1,realistic mode,realistic mode:1
32386,uniqueness,realistic ocean,1,1,realistic ocean,realistic ocean:1
32387,uniqueness,realistic operations,1,1,realistic operations,realistic operations:1
32388,uniqueness,realistic piloting,1,1,realistic piloting,realistic piloting:1
32389,uniqueness,realistic piracy,1,1,realistic piracy,realistic piracy:1
32390,uniqueness,realistic plot,1,1,realistic plot,realistic plot:1
32391,uniqueness,realistic rebalance,1,1,realistic rebalance,realistic rebalance:1
32392,uniqueness,realistic reload,1,1,realistic reload,realistic reload:1
32393,uniqueness,realistic resources,1,1,realistic resources,realistic resources:1
32394,uniqueness,realistic settings,1,1,realistic settings,realistic settings:1
32395,uniqueness,realistic sim,1,1,realistic sim,realistic sim:1
32396,uniqueness,realistic simulations,1,1,realistic simulations,realistic simulations:1
32397,uniqueness,realistic spray,1,1,realistic spray,realistic spray:1
32398,uniqueness,realistic stats,1,1,realistic stats,realistic stats:1
32399,uniqueness,realistic struggles,1,1,realistic struggles,realistic struggles:1
32400,uniqueness,realistic tactical,1,1,realistic tactical,realistic tactical:1
32401,uniqueness,realistic textures,1,1,realistic textures,realistic textures:1
32402,uniqueness,realistic threat,1,1,realistic threat,realistic threat:1
32403,uniqueness,realistic tools,1,1,realistic tools,realistic tools:1
32404,uniqueness,realistic traffic,1,1,realistic traffic,realistic traffic:1
32405,uniqueness,realistic voice,1,1,realistic voice,realistic voice:1
32406,uniqueness,realistic waves,1,1,realistic waves,realistic waves:1
32407,uniqueness,realistic weapons,1,1,realistic weapons,realistic weapons:1
32408,uniqueness,reality show theme,1,1,reality show theme,reality show theme:1
32409,uniqueness,realm decisions,1,1,realm decisions,realm decisions:1
32410,uniqueness,realm diversity,1,1,realm diversity,realm diversity:1
32411,uniqueness,reanimation,1,1,reanimation,reanimation:1
32412,uniqueness,rebellion theme,1,1,rebellion theme,rebellion theme:1
32413,uniqueness,reboot,1,1,reboot,reboot:1
32414,uniqueness,rebooted experience,1,1,rebooted experience,rebooted experience:1
32415,uniqueness,rebuild,1,1,rebuild,rebuild:1
32416,uniqueness,recipe collection,1,1,recipe collection,recipe collection:1
32417,uniqueness,recipe diversity,1,1,recipe diversity,recipe diversity:1
32418,uniqueness,recipe import,1,1,recipe import,recipe import:1
32419,uniqueness,recipe integration,1,1,recipe integration,recipe integration:1
32420,uniqueness,recipe system,1,1,recipe system,recipe system:1
32421,uniqueness,recognizable enemies,1,1,recognizable enemies,recognizable enemies:1
32422,uniqueness,recoil mechanic,1,1,recoil mechanic,recoil mechanic:1
32423,uniqueness,recoil mechanics,1,1,recoil mechanics,recoil mechanics:1
32424,uniqueness,recolored dragons,1,1,recolored dragons,recolored dragons:1
32425,uniqueness,record keepers,1,1,record keepers,record keepers:1
32426,uniqueness,record tracking,1,1,record tracking,record tracking:1
32427,uniqueness,recording,1,1,recording,recording:1
32428,uniqueness,recording option,1,1,recording option,recording option:1
32429,uniqueness,red herring,1,1,red herring,red herring:1
32430,uniqueness,redemption quest,1,1,redemption quest,redemption quest:1
32431,uniqueness,redundant,1,1,redundant,redundant:1
32432,uniqueness,redwall,1,1,redwall,redwall:1
32433,uniqueness,reference overload,1,1,reference overload,reference overload:1
32434,uniqueness,refined classic,1,1,refined classic,refined classic:1
32435,uniqueness,refined design,1,1,refined design,refined design:1
32436,uniqueness,refined formula,1,1,refined formula,refined formula:1
32437,uniqueness,refined quality,1,1,refined quality,refined quality:1
32438,uniqueness,refined system,1,1,refined system,refined system:1
32439,uniqueness,refinement needed,1,1,refinement needed,refinement needed:1
32440,uniqueness,reflective mechanics,1,1,reflective mechanics,reflective mechanics:1
32441,uniqueness,reflex based,1,1,reflex based,reflex based:1
32442,uniqueness,reflex based mechanics,1,1,reflex based mechanics,reflex based mechanics:1
32443,uniqueness,reflex test,1,1,reflex test,reflex test:1
32444,uniqueness,refresh feature,1,1,refresh feature,refresh feature:1
32445,uniqueness,refreshing concept,1,1,refreshing concept,refreshing concept:1
32446,uniqueness,refreshing execution,1,1,refreshing execution,refreshing execution:1
32447,uniqueness,refreshing experience,1,1,refreshing experience,refreshing experience:1
32448,uniqueness,refreshing levels,1,1,refreshing levels,refreshing levels:1
32449,uniqueness,refreshing take,1,1,refreshing take,refreshing take:1
32450,uniqueness,refund issue,1,1,refund issue,refund issue:1
32451,uniqueness,regiment command,1,1,regiment command,regiment command:1
32452,uniqueness,regional acquisition,1,1,regional acquisition,regional acquisition:1
32453,uniqueness,regional differences,1,1,regional differences,regional differences:1
32454,uniqueness,regional expressions,1,1,regional expressions,regional expressions:1
32455,uniqueness,regional pricing,1,1,regional pricing,regional pricing:1
32456,uniqueness,regional servers,1,1,regional servers,regional servers:1
32457,uniqueness,regional start,1,1,regional start,regional start:1
32458,uniqueness,regional variants,1,1,regional variants,regional variants:1
32459,uniqueness,registration required,1,1,registration required,registration required:1
32460,uniqueness,registry edit,1,1,registry edit,registry edit:1
32461,uniqueness,registry storage,1,1,registry storage,registry storage:1
32462,uniqueness,reimagined legend,1,1,reimagined legend,reimagined legend:1
