group_id,context,representative_tag,member_count,total_occurrences,members,member_occurrences
445,mechanics,timed-challenges,12,74,timed challenges | timed_challenges | timed-challenges | timing_challenges | time_challenge | timing challenges | time-challenges | time_challenges | timed obstacles | timed puzzles | timed_challenge | timing-challenges,timed challenges:29; timed_challenges:19; timed-challenges:12; timing_challenges:4; time_challenge:2; timing challenges:2; time-challenges:1; time_challenges:1; timed obstacles:1; timed puzzles:1; timed_challenge:1; timing-challenges:1
446,narrative,mini-stories,10,74,minimal_story | minimal story | minimal-story | mini story | mini-stories | minimal_story_mode | minimal_storytelling | minimalist story | minimalist_story | minimalistic_story,minimal_story:48; minimal story:13; minimal-story:6; mini story:1; mini-stories:1; minimal_story_mode:1; minimal_storytelling:1; minimalist story:1; minimalist_story:1; minimalistic_story:1
447,uniqueness,distinct_art_style,8,74,distinct_style | distinct_art_style | distinct style | distinct_design | distinct styles | distinct_artstyle | distinct_styles | unique_style,distinct_style:33; distinct_art_style:29; distinct style:6; distinct_design:2; distinct styles:1; distinct_artstyle:1; distinct_styles:1; unique_style:1
448,narrative,Improvement,3,73,improvement | Improvement | improvement_needed,improvement:71; Improvement:1; improvement_needed:1
449,narrative,dark_world,5,73,dark_fantasy | dark fantasy | dark-fantasy | light_fantasy | dark_world,dark_fantasy:30; dark fantasy:29; dark-fantasy:11; light_fantasy:2; dark_world:1
450,narrative,simple_story,5,73,simple_story | simple story | basic_story | simple-story | trivial_story,simple_story:43; simple story:15; basic_story:10; simple-story:4; trivial_story:1
451,structure_loop,gentle_pacing,7,73,slow_pacing | pacing_issues | gentle_pacing | pacing_changes | slow_pace | slow_rhythm | smooth_pacing,slow_pacing:48; pacing_issues:20; gentle_pacing:1; pacing_changes:1; slow_pace:1; slow_rhythm:1; smooth_pacing:1
452,uniqueness,character_driven,3,73,character-driven | character_driven | character-driven narrative,character-driven:59; character_driven:13; character-driven narrative:1
453,uniqueness,low budget,9,73,low_budget | budget_friendly | low-budget | budget | low budget | limited_budget | Low Budget | limited-budget | low_budget_design,low_budget:33; budget_friendly:15; low-budget:11; budget:6; low budget:3; limited_budget:2; Low Budget:1; limited-budget:1; low_budget_design:1
454,uniqueness,user_friendly,2,73,user_friendly | user-friendly,user_friendly:58; user-friendly:15
455,mechanics,cardplay,7,72,card play | card_play | card_game | cardplay | card_playing | card game | card games,card play:40; card_play:20; card_game:4; cardplay:4; card_playing:2; card game:1; card games:1
456,mechanics,modifier,3,72,modding | modifiers | modifier,modding:68; modifiers:3; modifier:1
457,narrative,perseverance,1,72,perseverance,perseverance:72
458,structure_loop,round-based,2,72,round_based | round-based,round_based:55; round-based:17
459,uniqueness,interactive world,10,72,interactive | interactive environment | interactive environments | interactive-movie | interactive experience | interactive interface | interactive world | interactive-dialogue | interactive-film | interactive-play,interactive:46; interactive environment:11; interactive environments:5; interactive-movie:4; interactive experience:1; interactive interface:1; interactive world:1; interactive-dialogue:1; interactive-film:1; interactive-play:1
460,mechanics,deck_building,5,71,deck_building | deckbuilding | deck building | deck-building | deck_management,deck_building:23; deckbuilding:22; deck building:15; deck-building:8; deck_management:3
461,mechanics,rhythm,2,71,rhythm | rhythm-based,rhythm:67; rhythm-based:4
462,uniqueness,modding_support,6,71,mod_support | mod support | modding-support | modding_support | mod-support | modding support,mod_support:53; mod support:9; modding-support:3; modding_support:3; mod-support:2; modding support:1
463,vibe,intensity,2,71,intensity | high_intensity,intensity:70; high_intensity:1
464,vibe,thrilling,1,71,thrilling,thrilling:71
465,mechanics,backtrack,2,70,backtracking | backtrack,backtracking:69; backtrack:1
466,mechanics,procedural-generation,8,70,procedural | procedural_generation | procedural generation | procedural-generation | Procedural | procedural design | procedural-gen | procedural_creation,procedural:47; procedural_generation:12; procedural generation:5; procedural-generation:2; Procedural:1; procedural design:1; procedural-gen:1; procedural_creation:1
467,structure_loop,social interactions,4,70,social_interaction | social interaction | social-interaction | social interactions,social_interaction:57; social interaction:9; social-interaction:3; social interactions:1
468,uniqueness,basic graphics,3,70,graphics | basic graphics | graphics style,graphics:67; basic graphics:2; graphics style:1
469,uniqueness,community-support,3,70,community_support | community support | community-support,community_support:62; community support:6; community-support:2
470,vibe,satirical,1,70,satirical,satirical:70
471,mechanics,speed-run,4,69,speed | speed-run | game speed | speed run,speed:63; speed-run:4; game speed:1; speed run:1
472,narrative,survival-theme,8,69,survival_theme | survival theme | survival themes | survival_themes | themes_of_survival | rescue_theme | survival-theme | theme_of_survival,survival_theme:38; survival theme:20; survival themes:4; survival_themes:2; themes_of_survival:2; rescue_theme:1; survival-theme:1; theme_of_survival:1
473,structure_loop,level-based,2,69,level-based | single-level,level-based:68; single-level:1
474,vibe,enjoyment,1,69,enjoyment,enjoyment:69
475,narrative,alien invasion,4,68,alien_invasion | alien invasion | alien-invasion | alien conquest,alien_invasion:38; alien invasion:27; alien-invasion:2; alien conquest:1
476,narrative,coming of age,3,68,coming_of_age | coming-of-age | coming of age,coming_of_age:35; coming-of-age:30; coming of age:3
477,structure_loop,fail,4,68,failure | fail | lack_of_failure | no_failure,failure:65; fail:1; lack_of_failure:1; no_failure:1
478,structure_loop,replay-limited,9,68,replay | quick-replay | limited replay | Replay | battle-replay | decision-replay | replay analysis | replay-limited | replays,replay:53; quick-replay:6; limited replay:3; Replay:1; battle-replay:1; decision-replay:1; replay analysis:1; replay-limited:1; replays:1
479,uniqueness,asymmetrical gameplay,4,68,asymmetrical gameplay | asymmetrical_play | asymmetric gameplay | asymmetrical-play,asymmetrical gameplay:58; asymmetrical_play:5; asymmetric gameplay:4; asymmetrical-play:1
480,mechanics,RTS,1,67,RTS,RTS:67
481,mechanics,reflex challenges,6,67,reflexes | reflex | fast_reflexes | quick reflexes | reflex challenges | reflex-based,reflexes:38; reflex:23; fast_reflexes:2; quick reflexes:2; reflex challenges:1; reflex-based:1
482,narrative,arcade-action,12,67,arcade | arcade style | arcade feel | arcade-theme | arcade_racing | arcade action | arcade culture | arcade mode | arcade model | arcade sports | arcade theme | arcade-action,arcade:50; arcade style:4; arcade feel:2; arcade-theme:2; arcade_racing:2; arcade action:1; arcade culture:1; arcade mode:1; arcade model:1; arcade sports:1; arcade theme:1; arcade-action:1
483,narrative,charm,1,67,charm,charm:67
484,narrative,immersive story,12,67,immersive | immersive_story | immersive experience | immersive_world | immersive story | immersive_experience | immersive-storytelling | immersive_storytelling | Immersive Experience | immersive storytelling | immersive world | immersive-world,immersive:30; immersive_story:9; immersive experience:7; immersive_world:5; immersive story:4; immersive_experience:4; immersive-storytelling:2; immersive_storytelling:2; Immersive Experience:1; immersive storytelling:1; immersive world:1; immersive-world:1
485,structure_loop,creative freedom,4,67,freedom | freedom of choice | creative freedom | freedom of movement,freedom:63; freedom of choice:2; creative freedom:1; freedom of movement:1
486,structure_loop,level_replay,4,67,level_replay | level-replay | replayable_levels | level_replayability,level_replay:55; level-replay:9; replayable_levels:2; level_replayability:1
487,vibe,engagement,3,67,engagement | casual engagement | emotional engagement,engagement:65; casual engagement:1; emotional engagement:1
488,vibe,humor,1,67,humor,humor:67
489,vibe,stylish,1,67,stylish,stylish:67
490,narrative,comedic,2,66,comedy | comedic,comedy:63; comedic:3
491,narrative,early_access,4,66,early_access | early access | Early Access | early-access,early_access:55; early access:9; Early Access:1; early-access:1
492,uniqueness,experimental,1,66,experimental,experimental:66
493,uniqueness,innovative-idea,8,66,innovative | innovation | innovative-concept | innovative_technology | innovative setting | innovative-idea | innovative_idea | innovative_ideas,innovative:52; innovation:6; innovative-concept:2; innovative_technology:2; innovative setting:1; innovative-idea:1; innovative_idea:1; innovative_ideas:1
494,uniqueness,limited_playtime,6,66,short_playtime | short-playtime | short playtime | long_playtime | limited_playtime | short_play,short_playtime:45; short-playtime:7; short playtime:6; long_playtime:5; limited_playtime:2; short_play:1
495,narrative,political,2,65,politics | political,politics:33; political:32
496,uniqueness,time_travel_mechanics,5,65,time_travel | time_travel_mechanics | time-travel | time_travel_mechanic | time_travel_twist,time_travel:60; time_travel_mechanics:2; time-travel:1; time_travel_mechanic:1; time_travel_twist:1
497,mechanics,casual_play,5,64,casual | casual_play | casual-play | casual gameplay | casual play,casual:35; casual_play:19; casual-play:5; casual gameplay:4; casual play:1
498,mechanics,challenge_levels,8,64,difficulty_levels | difficulty_modes | level_challenges | difficulty modes | challenge_levels | difficulty levels | easy_levels | challenging_levels,difficulty_levels:30; difficulty_modes:17; level_challenges:7; difficulty modes:3; challenge_levels:2; difficulty levels:2; easy_levels:2; challenging_levels:1
499,structure_loop,checkpoint system,12,64,checkpoints | checkpoint | checkpoint system | checkpointing | no_checkpoints | checkpoint-system | checkpoint-less | checkpoint-saving | checkpoint_racing | frequent-checkpoints | generous-checkpoints | no checkpoints,checkpoints:24; checkpoint:10; checkpoint system:10; checkpointing:8; no_checkpoints:4; checkpoint-system:2; checkpoint-less:1; checkpoint-saving:1; checkpoint_racing:1; frequent-checkpoints:1; generous-checkpoints:1; no checkpoints:1
500,structure_loop,conflict resolution,3,64,conflict | conflict resolution | conflict-resolution,conflict:56; conflict resolution:6; conflict-resolution:2
